Q10337,"Julgue o iten a seguir, com relação às ideias e aos aspectos linguísticos do texto CB1A1AAA, no qual a autora Matilde Campilho aborda a descoberta, em 1953, da estrutura da molécula do DNA, correalizada pelos cientistas James Watson e Francis Crick.
O texto classifica-se como poema em prosa, dada a predominância de um olhar lírico sobre o tema tratado e da linguagem figurada.",Errado | Certo,c,2018
Q10366,"Julgue o item a seguir, com relação às ideias e aos aspectos linguísticos do texto CB1A1AAA, no qual a autora Matilde Campilho aborda a descoberta, em 1953, da estrutura da molécula do DNA, correalizada pelos cientistas James Watson e Francis Crick.

A substituição da expressão “Olhei com mais atenção"" (R.30) por Atentei-me para manteria o sentido geral e a correção gramatical do trecho original.",Errado | Certo,e,2018
Q10373,"Julgue o item a seguir, com relação às ideias e aos aspectos linguísticos do texto CB1A1AAA, no qual a autora Matilde Campilho aborda a descoberta, em 1953, da estrutura da molécula do DNA, correalizada pelos cientistas James Watson e Francis Crick.O texto classifica-se como poema em prosa, dada a predominância de um olhar lírico sobre o tema tratado e da linguagem figurada.",Errado | Certo,c,2018
Q10380,"Com relação aos sentidos e aos aspectos gramaticais do texto CB4A1BBB, julgue o item que se segue.
Ao narrar a história do macaco Alemão e ao comentar a vida dos tigres-de-bengala nascidos em cativeiro, a autora remete à perspectiva de visitar zoológicos que ela classifica como “sem inocência” (R.19).",Errado | Certo,c,2018
Q10387,"Julgue os itens a seguir, com relação às ideias e aos aspectos linguísticos do texto CB1A1AAA, no qual a autora Matilde Campilho aborda a descoberta, em 1953, da estrutura da molécula do DNA, correalizada pelos cientistas James Watson e Francis Crick.
O texto classifica-se como poema em prosa, dada a predominância de um olhar lírico sobre o tema tratado e da linguagem figurada.",Errado | Certo,c,2018
Q10393,"Julgue os itens a seguir, com relação às ideias e aos aspectos linguísticos do texto CB1A1AAA, no qual a autora Matilde Campilho aborda a descoberta, em 1953, da estrutura da molécula do DNA, correalizada pelos cientistas James Watson e Francis Crick.

A substituição da expressão “Olhei com mais atenção"" (R.30) por Atentei-me para manteria o sentido geral e a correção gramatical do trecho original.",Errado | Certo,e,2018
Q10399,"Com relação aos sentidos e aos aspectos gramaticais do texto CB1A1BBB, julgue o item que se segue.

Mantendo-se a correção gramatical e os sentidos originais do texto, a forma verbal “deseje"" (R.18) poderia ser substituída por aspire a.",Errado | Certo,c,2018
Q11585,"Seriam mantidos o sentido e a correção gramatical do texto 1A1AAA, se o trecho “porque incomoda” (l.22) fosse substituído por",a) porquanto incomoda. | b) à medida que incomoda. | c) a par de incomodar. | d) consoante incomode. | e) uma vez que incomode.,a,2018
Q11599,"Com relação às ideias do texto 1A1AAA, assinale a opção correta.","a) Infere-se do texto que seu autor considera a greve um crime moral, um delito contra a natureza do mundo e da sociedade. | b) Argumenta-se, no texto, em favor de uma lógica natural que explique a articulação das tensões sociais que a greve manifesta. | c) Conclui-se do texto que a intolerância com relação à greve advém da ignorância da complexidade de seus efeitos sobre os membros de uma sociedade. | d) De acordo com o texto, a percepção do senso comum sobre a burguesia é a de que esta é uma classe social cujos membros são caracterizados pelo comportamento tirânico e dominador. | e) Infere-se do texto que é inadequada a aplicação do pensamento racional à compreensão das relações sociais.",c,2018
Q11600,"A respeito dos aspectos estruturais e linguísticos do texto 1A1BBB, assinale a opção correta.","a) Nos trechos “chega o correio” (l.1) , “Fecha a casa” (l.14)  e “espera surpresa” (l.15) , os elementos “correio”, “casa” e “surpresa” exercem a mesma função sintática. | b) A mensagem da corrente apresenta-se em forma de citação no interior do conto, da linha 2 à linha 11. c) Nas linhas 12 e 13, é apresentada a conclusão da mensagem da corrente. | d) O texto desenvolve-se, predominantemente, com base em relações de causa e consequência. | e) Na corrente predomina o uso de construções passivas para caracterizar os infortúnios decorrentes do descumprimento da mensagem.",d,2018
Q12204,"Com relação aos sentidos e aos aspectos gramaticais do texto apresentado, julgue os itens a seguir.Os dois-pontos empregados na linha 4 introduzem um aposto.",Errado | Certo,c,2018
Q12364,"A respeito dos aspectos linguísticos do texto CB4A1AAA, julgue o próximo item.
A correção gramatical do texto seria mantida caso se empregasse o acento indicativo de crase no vocábulo “a” em “a esse estado de coisas” (R.17).",Errado | Certo,e,2018
Q12374,"Com relação às ideias e aos aspectos linguísticos do texto CB1A1AAA, julgue o próximo item.Seria mantido o sentido do texto caso o trecho “que proíbem que uns prejudiquem aos outros” (R. 12 e 13) fosse reescrito da seguinte forma: o que impossibilita que uns e outros se prejudiquem.",Errado | Certo,e,2018
Q12380,"Com base no texto CB1A1CCC, escrito por uma juíza acerca de casos de violência doméstica, julgue o item a seguir.
O trecho “juízes, promotores e advogados” (R. 25 e 26) explica o sentido de “nós” (R.25).",Errado | Certo,c,2018
Q12397,"Julgue o seguinte item, relativo aos sentidos e às ideias do texto CB4A1AAA.
A expressão “estado de coisas” (R.17) refere-se a “situações de justiça social” (R.16).",Errado | Certo,c,2018
Q12407,"Com relação às ideias e aos aspectos linguísticos do texto CB1A1AAA, julgue o próximo item.
Seria mantida a coerência do texto se o trecho “a partir das"" (R.8) fosse substituído ou por com base nas ou por desde as, embora essas duas expressões tenham sentidos distintos.",Errado | Certo,c,2018
Q12410,"Com base no texto CB1A1CCC, escrito por uma juíza acerca de casos de violência doméstica, julgue o item a seguir.
Infere-se do primeiro parágrafo que, para a autora, escrever foi uma espécie de processo terapêutico.",Errado | Certo,c,2018
Q12417,"A respeito dos aspectos linguísticos do texto CB4A1AAA, julgue o próximo item.O sujeito da forma verbal “têm” (R.16) está elíptico e retoma “cada um desses autores” (R.14).",Errado | Certo,e,2018
Q12424,"Com base no texto CB1A1CCC, escrito por uma juíza acerca de casos de violência doméstica, julgue o item a seguir.
A alteração da forma verbal “deixavam"" (R.11) para o singular — deixava — não comprometeria a correção gramatical do período em que tal forma aparece, mas modificaria seu sentido original.",Errado | Certo,c,2018
Q12425,"Com relação às ideias e aos aspectos linguísticos do texto CB1A1AAA, julgue o próximo item.No primeiro parágrafo, os parênteses foram empregados para isolar palavras cuja função é explicar o sentido do elemento que imediatamente lhes antecede.",Errado | Certo,e,2018
Q12721,"Julgue o seguinte item, com relação aos aspectos gramaticais do texto CB1A1AAA.

No contexto em que ocorre, a conjunção “E"" (R.32) possui sentido adversativo, podendo ser substituída, sem prejuízo para os sentidos do texto, pela conjunção mas.",Errado | Certo,e,2018
Q12722,"Julgue o seguinte item, com relação aos aspectos gramaticais do texto CB1A1AAA.

A substituição da locução verbal “terá mudado"" (R.15) pela forma verbal mudou manteria a correção gramatical do texto, mas alteraria o sentido do período.",Errado | Certo,e,2018
Q12723,"Considerando as ideias e os aspectos linguísticos do texto CB1A1BBB, julgue o item que se segue.
O autor emprega, no terceiro parágrafo, expressões de caráter ordenador que fazem referência ao próprio texto.",Errado | Certo,c,2018
Q12724,"Considerando as ideias expressas no texto CB1A1AAA e a sua tipologia, julgue o item a seguir.
Segundo o texto, é problema central na formação de professores a escassez de recursos financeiros dedicados a cursos que promovam a formação continuada.",Errado | Certo,e,2018
Q13066,"Considerando as ideias e os aspectos linguísticos do texto precedente, julgue o item a seguir.
O emprego das aspas em “dia D” (R.1) justifica-se porque a expressão, originada do campo lexical militar, está empregada no texto em sentido mais amplo, significando uma data especial e muito aguardada.",Errado | Certo,c,2018
Q13067,"No que se refere ao texto precedente e às ideias nele veiculadas, julgue o item subsequente.
O texto é um artigo de opinião no qual o autor discute o baixo envolvimento do brasileiro com a leitura em oposição ao que ocorre na França e na Finlândia.",Errado | Certo,e,2018
Q13068,"No que se refere ao texto precedente, julgue o item que se segue.
A ideia principal do texto é a relação entre sofrimento e felicidade: as botas apertadas representam a dor, o sofrimento; descalçá-las representa o prazer, a “felicidade terrestre” (R.12).",Errado | Certo,c,2018
Q13073,"Com relação aos textos 11A3BBB e 11A3CCC, julgue o próximo item.Considerando-se os gêneros dos textos e as variedades da língua portuguesa, estaria adequado o emprego da próclise em “Parece-me” (R.25 do texto 11A3CCC), assim como está adequado seu emprego em “Me lembre” (R.9 do texto 11A3BBB).",Errado | Certo,e,2018
Q13079,"Considerando o fragmento de texto precedente e as competências e habilidades propostas pelos PCNEM, julgue o seguinte item.O texto apresentado poderia ser usado pelo professor de língua portuguesa para desenvolver a habilidade de articular as redes de diferenças e semelhanças entre língua oral e escrita e seus códigos sociais de acordo com os variados contextos linguísticos.",Errado | Certo,c,2018
Q13081,"Com relação às ideias do texto 11A3AAA, julgue o item que se segue.
Seu Borjalino foi penalizado com tantas advertências por seu diretor na Prefeitura de Macajuba, com relação à pontuação, que acabou perdendo o emprego.",Errado | Certo,e,2018
Q13082,"Com relação às ideias e à textualidade do texto 11A3CCC, julgue o seguinte item.
Infere-se do texto que seu autor preferiria ter sido professor de Literatura Brasileira a professor de Língua Portuguesa.",Errado | Certo,e,2018
Q13083,"Com relação aos aspectos linguísticos do texto 11A3AAA, julgue o item seguinte.
Na linha 27, o pronome possessivo “sua” refere-se à expressão “o contribuinte”.",Errado | Certo,e,2018
Q13821,"No texto 1A1AAA, ao utilizar a expressão “Isso sem contar” (“Esses estímulos precisam ser processados em conjunto, de modo que o cérebro possa montar uma imagem coerente do indivíduo e de seu ambiente. Isso sem contar os processos de evocação de memórias, planejamento para o futuro e imaginação”), a autora sugere que “os processos de evocação de memórias, planejamento para o futuro e imaginação” fazem parte do conjunto de","a) processos necessários à construção de registros duradouros dos estímulos recebidos pelo cérebro a cada momento. | b) dados necessários para que o cérebro construa uma imagem do indivíduo e do ambiente que o cerca. | c) atividades internas desempenhadas pelo cérebro, ao mesmo tempo que este recebe estímulos externos. | d) estímulos advindos do cérebro de um indivíduo, imprescindíveis para a formação de novas memórias. | e) ações cerebrais cujo funcionamento depende do processamento conjunto de estímulos externos.",c,2018
Q13827,"O texto 1A1BBB é construído sobre uma série de dicotomias conceituais, isto é, de pares de noções opostas entre si, a exemplo do formado pelos termos","a) “disciplina” e “ciência” (primeiro parágrafo: “A história é uma disciplina definida por sua capacidade de lembrar. Poucos se lembram, porém, de como ela é capaz de esquecer. Há também quem caracterize a história como uma ciência da mudança no tempo, e quase ninguém aponta sua genuína capacidade de reiteração.”) . | b) “mudança” e “reiteração” (primeiro parágrafo: “A história é uma disciplina definida por sua capacidade de lembrar. Poucos se lembram, porém, de como ela é capaz de esquecer. Há também quem caracterize a história como uma ciência da mudança no tempo, e quase ninguém aponta sua genuína capacidade de reiteração.”) . | c) “ao longo do tempo” e “alterações cumulativas” (segundo parágrafo: “A história brasileira não escapa dessas ambiguidades fundamentais: ela é feita do encadeamento de eventos que se acumulam e evocam alterações substanciais, mas também anda repleta de lacunas, invisibilidades e esquecimentos. Além disso, se ao longo do tempo se destacam as alterações cumulativas de fatos e ocorrências, não é difícil notar, também, a presença de problemas estruturais que permanecem como que inalterados e assim se repetem, vergonhosamente, na nossa história nacional.”) . | d) “contingência” e “acidente” (quarto parágrafo: “Desigualdade não é uma contingência nem um acidente qualquer, tampouco uma decorrência natural e mutável de um processo que não nos diz respeito. Ela é consequência de nossas escolhas — sociais, educacionais, políticas, culturais e institucionais —, que têm resultado em uma clara e crescente concentração dos benefícios públicos nas mãos de poucos. (...)  Quando se trata de enfrentar a desigualdade, não há saída fácil ou receita de bolo. Prefiro apostar nos alertas que nós mesmos somos capazes de identificar.”) . | e) “Desigualdade” e “concentração” (quarto parágrafo: “Desigualdade não é uma contingência nem um acidente qualquer, tampouco uma decorrência natural e mutável de um processo que não nos diz respeito. Ela é consequência de nossas escolhas — sociais, educacionais, políticas, culturais e institucionais —, que têm resultado em uma clara e crescente concentração dos benefícios públicos nas mãos de poucos. (...)  Quando se trata de enfrentar a desigualdade, não há saída fácil ou receita de bolo. Prefiro apostar nos alertas que nós mesmos somos capazes de identificar.”) .",b,2018
Q13847,"Conforme as ideias do texto 1A1BBB,","a) do ponto de vista linguístico, fala e escrita são manifestações idênticas, não havendo diferenças entre elas nem superioridade de uma sobre a outra. | b) ao longo da história e nas diversas civilizações, identificam-se momentos de maior e de menor valorização da língua escrita. | c) em sociedades letradas, a comunicação por meio da escrita supera a comunicação por meio da fala. | d) o desenvolvimento da fala e o surgimento da escrita são eventos que, sob o enfoque histórico, se deram exatamente nessa ordem. | e) há uma ideologia compartilhada pelas sociedades contemporâneas de associar a escrita a uma manifestação superior à fala.",d,2018
Q14193,"Com relação aos sentidos e aos aspectos gramaticais do texto apresentado, julgue os itens a seguir.
No texto, a forma verbal “acomete"" (R.2) está empregada com o significado de afetar, contagiar.",Errado | Certo,c,2018
Q14194,"Acerca das propriedades linguísticas do texto precedente, julgue os itens subsequentes.
O texto apresentado combina elementos das tipologias expositiva e injuntiva.",Errado | Certo,c,2018
Q14196,"A respeito dos aspectos linguísticos do texto CB2A1AAA, julgue os seguintes itens.Os sentidos originais do texto seriam alterados caso, na linha 28, a palavra “certas” fosse deslocada para imediatamente após “pessoas”.",Errado | Certo,c,2018
Q14662,"As opções a seguir apresentam propostas de reescrita do período “Se um colega constrange o outro, em tese, não há crime, embora tal comportamento possa dar causa a reparação por dano moral.” (R. 21 a 23). Assinale a opção que apresenta proposta de reescrita que, além de manter o sentido original da informação, preserva a correção gramatical do texto.","a) Teoricamente, se um colega constrange o outro, há vantagem sexual, o que pode causar reparação por dano moral. | b) Em tese, embora não seja crime, o fato de um colega constranger o outro pode justificar reparação por dano moral. | c) Quando um colega molesta o outro é crime, ou seja, esse ato pode ensejar reparação por dano moral. | d) Caso um colega constrange o outro, em tese, não é crime, mas pode gerar reparação por dano moral. | e) Hipoteticamente, à medida que um colega constrange o outro, não há crime, logo não pode haver reparação por dano moral.",b,2018
Q14667,"As opções a seguir apresentam propostas de reescrita do período “Se um colega constrange o outro, em tese, não há crime, embora tal comportamento possa dar causa a reparação por dano moral."" (R. 21 a 23). Assinale a opção que apresenta proposta de reescrita que, além de manter o sentido original da informação, preserva a correção gramatical do texto.","a) Em tese, embora não seja crime, o fato de um colega constranger o outro pode justificar reparação por dano moral. | b) Quando um colega molesta o outro é crime, ou seja, esse ato pode ensejar reparação por dano moral. | c) Caso um colega constrange o outro, em tese, não é crime, mas pode gerar reparação por dano moral. | d) Hipoteticamente, à medida que um colega constrange o outro, não há crime, logo não pode haver reparação por dano moral. | e) Teoricamente, se um colega constrange o outro, há vantagem sexual, o que pode causar reparação por dano moral.",a,2018
Q17502,"Com relação aos sentidos e aos aspectos gramaticais do texto CB1A1BBB, julgue os itens que se seguem.
Caso se isolasse por vírgulas o trecho “que, em Deodoro, quis matar a ex-noiva e suicidou-se em seguida” (R. 1 e 2), seria pertinente inferir que o autor se referisse a um rapaz já anteriormente mencionado, ou conhecido do interlocutor.",Errado | Certo,c,2018
Q17503,"Com relação aos sentidos e aos aspectos gramaticais do texto CB1A1BBB, julgue os itens que se seguem.
O vocábulo “valentona” (R.27) foi empregado em referência a “mulher” (R.28).",Errado | Certo,e,2018
Q17529,"Julgue o item a seguir, com relação às ideias e aos aspectos linguísticos do texto CB1A1AAA, no qual a autora Matilde Campilho aborda a descoberta, em 1953, da estrutura da molécula do DNA, correalizada pelos cientistas James Watson e Francis Crick.O vocábulo “os” (R.27) remete a “sinônimos” (R.26)",Errado | Certo,c,2018
Q17530,"Com relação aos sentidos e aos aspectos gramaticais do texto CB1A1BBB, julgue o item que se segue.
O vocábulo “valentona” (R.27) foi empregado em referência a “mulher” (R.28).",Errado | Certo,e,2018
Q17540,"Com relação aos sentidos e aos aspectos gramaticais do texto CB1A1BBB, julgue o item que se segue.
Feitos os devidos ajustes de pontuação, a retirada do trecho “Eles, não” (R.13) manteria o sentido geral do texto, porém reduziria a ênfase com a qual o autor se refere à crueldade dos “noivos assassinos” (R. 9 e 10).",Errado | Certo,c,2018
Q17547,"Com relação às ideias e aos aspectos linguísticos do texto CB4A1AAA, julgue o item a seguir.
A autora utiliza o termo “tudo"" (R.5) para se referir a uma ampla quantidade de experiências, objetos e produtos que constituem e(ou) comportam uma sequência articulada de eventos.",Errado | Certo,c,2018
Q17570,"Julgue o item a seguir, com relação às ideias e aos aspectos linguísticos do texto CB1A1AAA, no qual a autora Matilde Campilho aborda a descoberta, em 1953, da estrutura da molécula do DNA, correalizada pelos cientistas James Watson e Francis Crick.

A substituição da expressão “e olha que eu moro bem no meio das montanhas"" (R. 18 e 19) por embora eu more entre montanhas manteria a coerência do trecho no qual se insere, mas alteraria seu nível de formalidade.",Errado | Certo,c,2018
Q17755,"Com relação às ideias e aos aspectos linguísticos do texto CB4A1AAA, julgue o item a seguir.A autora utiliza o termo “tudo” (R.5) para se referir a uma ampla quantidade de experiências, objetos e produtos que constituem e(ou) comportam uma sequência articulada de eventos.",Errado | Certo,c,2018
Q17757,"Com relação aos sentidos e aos aspectos gramaticais do texto CB4A1BBB, julgue o item que se seguem.Ao narrar a história do macaco Alemão e ao comentar a vida dos tigres-de-bengala nascidos em cativeiro, a autora remete à perspectiva de visitar zoológicos que ela classifica como “sem inocência” (R.19).",Errado | Certo,c,2018
Q17775,"Com relação aos sentidos e aos aspectos gramaticais do texto CB1A1BBB, julgue o item que se segue.
Caso se isolasse por vírgulas o trecho “que, em Deodoro, quis matar a ex-noiva e suicidou-se em seguida” (R. 1 e 2), seria pertinente inferir que o autor se referisse a um rapaz já anteriormente mencionado, ou conhecido do interlocutor.",Errado | Certo,c,2018
Q17783,"Julgue os itens a seguir, com relação às ideias e aos aspectos linguísticos do texto CB1A1AAA, no qual a autora Matilde Campilho aborda a descoberta, em 1953, da estrutura da molécula do DNA, correalizada pelos cientistas James Watson e Francis Crick.
O vocábulo “os” (R.27) remete a “sinônimos” (R.26).",Errado | Certo,c,2018
Q18409,"No texto 1A1AAA, com o emprego da forma verbal “assumira” (l.9), exprime-se",a) a continuidade de uma ação ocorrida no passado. | b) a concomitância de uma ação em relação a outra. | c) o resultado presente de ação ocorrida no passado. | d) o ponto inicial de ação ocorrida no passado. | e) a anterioridade de uma ação em relação a outra.,e,2018
Q19529,"A respeito dos aspectos linguísticos do texto CB4A1AAA, julgue o próximo item.
A correção gramatical e os sentidos do texto seriam preservados se o seu último período fosse reescrito da seguinte maneira: Em síntese, os autores argumentam a favor de instrumentos variados para a solução da injustiça e dependem da interpretação de cada um desses instrumentos relativos ao conceito de justiça.",Errado | Certo,e,2018
Q19536,"Julgue o seguinte item, relativo aos sentidos e às ideias do texto CB4A1AAA.
O verbo enquadrar, no trecho “O debate se enquadra em torno de três principais ideias"" (R.8), foi empregado com o sentido de circunscrever.",Errado | Certo,c,2018
Q19542,"Com base no texto CB1A1CCC, escrito por uma juíza acerca de casos de violência doméstica, julgue o item a seguir.
No terceiro parágrafo, fica clara a importância da linguagem nas audiências judiciais, momento em que as vítimas têm a oportunidade de desabafar, e os juízes, como a autora do texto, de lhes explicar o trâmite da ação.",Errado | Certo,e,2018
Q19558,"Julgue o seguinte item, relativo aos sentidos e às ideias do texto CB4A1AAA.

O verbo enquadrar, no trecho “O debate se enquadra em torno de três principais ideias"" (R.8), foi empregado com o sentido de circunscrever.",Errado | Certo,c,2018
Q19572,"Julgue o seguinte item, relativos aos sentidos e às ideias do texto CB4A1AAA.
A expressão “estado de coisas” (R.17) refere-se a “situações de justiça social” (R.16).",Errado | Certo,c,2018
Q19579,"Acerca do texto CB1A1BBB e de seus aspectos linguísticos, julgue o item que se segue.Mantendo-se a correção gramatical e os sentidos do texto, o último período poderia ser reescrito da seguinte forma: Considerando esses pressupostos como obviamente ligados a noção ocidental de dignidade humana, que se diferencia das de outras culturas, a pergunta a ser feita é: porque a universalidade dos direitos humanos é uma questão que tornou-se tão inflamadamente debatida?",Errado | Certo,e,2018
Q19603,"Com relação às ideias e aos aspectos linguísticos do texto CB1A1AAA, julgue o próximo item.Conclui-se do texto, especialmente pelo emprego de “Incensurável” (R.20), que seu autor considera correto o posicionamento de Kant sobre a dignidade humana.",Errado | Certo,c,2018
Q19604,"Com base no texto CB1A1CCC, escrito por uma juíza acerca de casos de violência doméstica, julgue o item a seguir.
No texto, a palavra “prolatada"" (R.11) foi empregada como sinônimo de deferida.",Errado | Certo,e,2018
Q19895,"Julgue o seguinte item, com relação aos aspectos gramaticais do texto CB1A1AAA.
No período “Talvez porque se descurasse a necessidade de criar dispositivos de autoformação cooperativa, que rompessem com a cultura do isolamento e autossuficiência que ainda prevalecem nas nossas escolas” (R. 22 a 26), os pronomes “que”, em ambas as ocorrências, retomam o mesmo referente.",Errado | Certo,e,2018
Q19896,"Considerando os aspectos gramaticais do texto CB1A1BBB, julgue o item seguinte.

A conjunção “porém"" (R.23) expressa conclusão no período em que ocorre, por isso poderia ser substituída, sem prejuízo do sentido original do texto, pela conjunção portanto.",Errado | Certo,e,2018
Q19967,"Considerando as ideias expressas no texto CB1A1AAA e a sua tipologia, julgue o item a seguir.
O ideal, de acordo com o texto, é que os programas de formação de professores incentivem o questionamento da prática docente, libertando os docentes da condição de consumidores de formação.",Errado | Certo,c,2018
Q19968,"Julgue o seguinte item, com relação aos aspectos gramaticais do texto CB1A1AAA.
O emprego das aspas em “reformadores” (R.28) e “novas” (R.29) indica que o autor faz referência a esses conceitos de um modo crítico.",Errado | Certo,c,2018
Q19969,"Considerando as ideias e os aspectos linguísticos do texto CB1A1BBB, julgue o item que se segue.
Para o autor, a aprendizagem da técnica da escrita deve ser dissociada da concepção de mundo do alfabetizando.",Errado | Certo,e,2018
Q20370,"Julgue o item seguinte, a respeito do texto precedente.Está implícita no trecho “que vê a uva” (v.9) uma referência ao método de alfabetização adotado em antigas cartilhas.",Errado | Certo,c,2018
Q20371,"No que se refere ao texto precedente e às ideias nele veiculadas, julgue o item subsequente.
Conforme as pesquisas citadas no texto, o brasileiro não sabe ler.",Errado | Certo,e,2018
Q20377,"Considerando as ideias e os aspectos linguísticos do texto precedente, julgue o item a seguir.

Na expressão “dose padrão"" (R.16), o vocábulo “padrão"" foi empregado como sinônimo de análogo.",Errado | Certo,e,2018
Q20378,"Com base no texto precedente, julgue o seguinte item.Para o autor do texto, o ser humano, apesar da condição de “caniço”, é superior ao universo, porque detém a faculdade do pensamento.",Errado | Certo,c,2018
Q20382,"Com relação aos aspectos linguísticos do texto 11A3AAA, julgue o item seguinte.
Na linha 9, a conjunção “Como” introduz uma comparação.",Errado | Certo,e,2018
Q20383,"Com relação aos textos 11A3AAA e 11A3BBB, julgue o item a seguir.As expressões “O senhor governador” (R.32 do texto 11A3AAA) e “e meus desejos nem se fala!” (R. 7 e 8 do texto 11A3BBB) são consideradas coloquiais, porém adequadas ao gênero dos textos em que aparecem, uma vez que ambos configuram um discurso ficcional.",Errado | Certo,e,2018
